ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Mirnyi M.,92,31,7,5,7,5,1,6,6,3,,,3,1,Completed,2.375,1.533,2.2,1.65,2.12,1.67,2.3,1.4,2.25,1.69
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Santoro F.,Clement A.,58,33,6,4,6,3,6,7,3,6,16,14,3,2,Completed,2.2,1.615,2.1,1.68,2.15,1.65,1.9,1.6,2.13,1.752
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Mantilla F.,Salzenstein J.,93,102,6,4,6,1,6,7,6,2,,,3,1,Completed,1.111,6,1.12,5.5,1.1,5.85,1.1,4.5,1.143,6.35
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Novak J.,Dupuis A.,14,83,6,4,6,4,6,7,6,3,,,3,1,Completed,1.143,5,1.13,5.65,1.17,4.67,1.1,4.5,1.143,6.35
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Falla A.,Pless K.,146,846,6,2,4,6,6,1,6,2,,,3,1,Completed,1.14,5,1.13,5.5,1.13,5.5,1.1,4.5,1.174,5.25
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Calleri A.,20,42,5,7,6,1,4,1,,,,,1,1,Retired,1.4,2.75,1.5,2.55,1.45,2.6,1.45,2.2,1.465,2.85
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Lee H.T.,Soderling R.,123,46,0,6,3,6,6,3,6,4,7,5,3,2,Completed,,,2.3,1.57,2.6,1.45,2.1,1.5,,
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Costa A.,Saretta F.,29,56,6,2,6,2,6,7,6,4,,,3,1,Completed,1.4,2.75,1.35,3.1,1.45,2.6,1.35,2.5,1.408,3.1
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Kucera K.,Karlovic I.,71,59,7,6,6,4,6,4,,,,,3,0,Completed,2.25,1.571,2.35,1.57,2.35,1.55,1.9,1.6,2.46,1.602
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Lopez F.,Lapentti N.,25,62,5,7,6,4,6,4,6,4,,,3,1,Completed,1.727,2,1.8,1.95,1.87,1.87,1.65,1.85,1.855,1.971
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Gasquet R.,8,106,6,4,7,5,7,6,,,,,3,0,Completed,1.1,6,1.16,5,1.11,5.84,1.15,3.8,1.167,5.5
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Rochus C.,Lopez M.,112,111,6,4,6,1,6,1,,,,,3,0,Completed,1.833,1.833,1.95,1.8,1.95,1.8,2,1.55,2.05,1.8
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Haas T.,4,115,3,6,6,4,6,4,6,2,,,3,1,Completed,1.364,3,,,,,1.4,2.3,1.649,2.34
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,di Pasquale A.,12,397,6,0,7,6,4,6,6,1,,,3,1,Completed,1.125,5.5,1.14,5.4,1.2,4.25,1.1,4.5,1.167,5.5
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Kuerten G.,Almagro N.,30,130,7,5,7,6,1,6,3,6,7,5,3,2,Completed,1.4,2.75,1.42,2.75,1.4,2.85,1.4,2.3,1.5,2.77
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Ferreira W.,51,68,6,7,6,2,6,4,6,3,,,3,1,Completed,1.286,3.5,1.22,4.1,1.25,3.75,1.3,2.7,1.282,4
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Patience O.,Volandri F.,99,47,6,3,7,6,6,0,,,,,3,0,Completed,3.75,1.25,3.85,1.25,4.25,1.2,3.3,1.2,4.25,1.26
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Elseneer G.,Ramirez-Hidalgo R.,100,80,3,6,7,5,4,6,6,4,6,3,3,2,Completed,4.333,1.2,4.6,1.18,3.98,1.22,3.3,1.2,5,1.2
30,Paris,French Open,05/25/2004,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Vacek J.,77,108,6,3,6,1,6,4,,,,,3,0,Completed,1.333,3.25,1.3,3.4,1.3,3.35,1.25,3,1.299,3.85
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Canas G.,44,72,6,2,2,6,4,6,6,3,6,2,3,2,Completed,1.571,2.25,1.6,2.3,1.55,2.35,1.5,2.1,1.588,2.5
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Coria G.,Monaco J.,3,143,7,5,6,1,6,3,,,,,3,0,Completed,1.04,9,1.06,8,1.05,7.75,1.05,5,1.05,15.25
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Chela J.I.,Verdasco F.,23,53,7,5,6,2,6,2,,,,,3,0,Completed,2.1,1.667,2.05,1.75,2,1.75,1.75,1.75,2.1,1.769
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Blanco G.,Horna L.,95,41,2,6,6,4,1,6,6,2,6,3,3,2,Completed,4.5,1.167,5,1.16,4.25,1.2,4.5,1.1,4.85,1.211
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Corretja A.,Srichaphan P.,97,13,6,4,7,5,6,3,,,,,3,0,Completed,1.286,3.5,1.35,3.1,1.28,3.46,1.3,2.7,1.4,3.15
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Ancic M.,Zabaleta M.,73,32,6,3,6,4,3,6,6,4,,,3,1,Completed,3.25,1.333,3.2,1.33,3.35,1.3,2.7,1.3,3.25,1.385
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Moya C.,Vicente F.,5,148,6,1,6,2,6,1,,,,,3,0,Completed,1.04,9,1.06,8.5,1.05,7.75,1.03,6,1.05,15.25
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Escude N.,Mayer F.,76,75,6,4,6,3,6,4,,,,,3,0,Completed,2.5,1.5,2.7,1.45,2.75,1.42,2.3,1.4,2.75,1.5
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Sluiter R.,Hrbaty D.,82,24,6,4,6,4,3,6,7,6,,,3,1,Completed,3.75,1.25,3.15,1.33,3.75,1.25,2.3,1.4,3.5,1.345
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Henman T.,Burgsmuller L.,9,91,6,0,6,3,6,3,,,,,3,0,Completed,1.25,3.75,1.32,3.2,1.28,3.46,1.25,3,1.345,3.45
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Jeanpierre J.,Spadea V.,181,28,6,4,6,2,7,5,,,,,3,0,Completed,2.75,1.4,2.6,1.48,2.45,1.5,2.2,1.45,2.82,1.476
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Garcia-Lopez G.,17,183,6,4,3,6,7,5,6,4,,,3,1,Completed,1.125,5.5,1.12,6,1.1,6.25,1.15,3.8,1.143,6.25
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Massu N.,Voltchkov V.,11,171,6,3,6,1,6,0,,,,,3,0,Completed,1.167,4.5,1.13,5.65,1.13,5.5,1.1,4.5,1.154,6
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Santoro F.,Labadze I.,58,50,6,4,3,6,2,6,6,1,6,2,3,2,Completed,2.2,1.615,,,2.15,1.65,1.85,1.65,2.23,1.699
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Youzhny M.,Pavel A.,38,22,6,7,7,6,1,6,7,6,6,2,3,2,Completed,2.375,1.533,2.2,1.65,2.3,1.6,1.9,1.6,2.42,1.617
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Mutis O.,Roddick A.,125,2,3,6,6,3,6,7,6,3,6,2,3,2,Completed,6.5,1.1,5.65,1.13,5.84,1.11,3.8,1.15,5.5,1.167
30,Paris,French Open,05/26/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Llodra M.,Haehnel J.,94,271,6,3,6,2,3,6,6,1,,,3,1,Completed,1.61,2.2,1.65,2.2,1.7,2.1,1.75,1.75,,
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Costa A.,Rochus C.,29,112,6,1,6,2,7,5,,,,,3,0,Completed,1.222,4,1.28,3.55,1.3,3.35,1.3,2.7,1.323,3.6
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Lopez F.,Kucera K.,25,71,6,7,6,3,6,4,6,4,,,3,1,Completed,1.571,2.25,1.65,2.2,1.55,2.35,1.5,2.1,1.676,2.31
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Melzer J.,12,51,6,4,6,4,4,6,6,2,,,3,1,Completed,1.333,3.25,1.3,3.35,1.28,3.46,1.2,3.3,1.357,3.4
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Lee H.T.,Patience O.,123,99,6,4,6,4,6,3,,,,,3,0,Completed,3.5,1.286,3.75,1.25,3.35,1.3,3,1.25,3.75,1.308
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Kiefer N.,1,34,6,3,6,4,7,6,,,,,3,0,Completed,1.05,9,1.06,8.5,1.05,7.75,1.03,6,1.05,15.5
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Malisse X.,Elsner D.,54,161,6,3,4,0,,,,,,,1,0,Retired,1.286,3.5,1.36,3.1,1.37,2.92,1.35,2.5,1.4,3.2
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Benneteau J.,Ferrer D.,92,52,6,3,1,6,6,2,7,5,,,3,1,Completed,3.25,1.333,3.2,1.33,3.1,1.35,3,1.25,3.12,1.413
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Verkerk M.,Hanescu V.,19,66,4,6,6,3,3,6,6,0,3,0,2,2,Retired,1.571,2.25,1.57,2.35,1.6,2.3,1.5,2.1,1.617,2.44
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Kuerten G.,Elseneer G.,30,100,6,2,6,0,6,3,,,,,3,0,Completed,1.143,5,1.13,5.65,1.15,5.2,1.05,5,1.154,6
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Koubek S.,Ljubicic I.,96,27,6,0,1,6,6,4,6,2,,,3,1,Completed,3.25,1.333,3.35,1.31,3.1,1.35,2.7,1.3,3.45,1.345
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Starace P.,Grosjean S.,202,10,7,6,6,3,6,4,,,,,3,0,Completed,4.5,1.16,4.4,1.2,4.67,1.17,3.8,1.15,4.85,1.211
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Gaudio G.,Novak J.,44,14,2,6,6,4,6,4,5,7,6,3,3,2,Completed,1.5,2.5,1.53,2.45,1.5,2.45,1.35,2.5,1.513,2.72
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Andreev I.,Ferrero J.C.,77,4,6,4,6,2,6,3,,,,,3,0,Completed,5,1.143,5,1.14,5.2,1.15,3.8,1.15,5.5,1.174
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Nalbandian D.,Falla A.,8,146,5,7,6,0,6,2,6,0,,,3,1,Completed,1.07,7.5,1.08,7.25,1.1,6.75,1.1,4.5,1.077,10.5
30,Paris,French Open,05/27/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Enqvist T.,Bjorkman J.,65,26,6,3,3,6,7,6,6,3,,,3,1,Completed,1.8,1.909,1.77,2,1.67,2.12,1.6,1.9,1.758,2.16
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,2nd Round,5,Safin M.,Mantilla F.,20,93,6,4,2,6,6,2,6,7,11,9,3,2,Completed,1.286,3.5,1.36,3,1.37,2.92,1.35,2.5,1.328,3.6
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Chela J.I.,Corretja A.,23,97,6,4,6,4,4,6,6,3,,,3,1,Completed,1.333,3.25,1.3,3.4,1.3,3.35,1.25,3,1.323,3.6
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Escude N.,Youzhny M.,76,38,6,2,7,5,6,7,6,2,,,3,1,Completed,2.2,1.615,2.5,1.5,2.35,1.55,1.85,1.65,2.35,1.654
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Llodra M.,Jeanpierre J.,94,181,6,2,6,2,6,3,,,,,3,0,Completed,1.66,2.1,1.75,2.05,1.75,2,1.7,1.8,1.813,2.07
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Henman T.,Blanco G.,9,95,7,6,6,1,6,2,,,,,3,0,Completed,1.25,3.75,1.3,3.4,1.25,3.9,1.15,3.8,1.317,3.65
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Robredo T.,Massu N.,17,11,6,2,6,0,6,3,,,,,3,0,Completed,1.667,2.1,1.6,2.3,1.65,2.2,1.55,2,1.658,2.34
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Coria G.,Ancic M.,3,73,6,3,6,1,6,2,,,,,3,0,Completed,1.063,8,1.07,8,1.07,7.19,1.03,6,1.093,9.5
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Moya C.,Sluiter R.,5,82,6,0,6,3,6,4,,,,,3,0,Completed,1.05,9,1.06,8.5,1.07,7.19,1.05,5,1.056,14.75
30,Paris,French Open,05/28/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Mutis O.,Santoro F.,125,58,6,0,6,2,6,3,,,,,3,0,Completed,2,1.727,1.95,1.83,1.95,1.8,1.75,1.75,2,1.862
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Gaudio G.,Enqvist T.,44,65,6,0,6,4,6,7,6,4,,,3,1,Completed,1.2,4.333,1.16,5,1.17,4.67,1.2,3.3,1.167,5.65
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Kuerten G.,Federer R.,30,1,6,4,6,4,6,4,,,,,3,0,Completed,4.5,1.167,4.65,1.18,3.89,1.23,3.8,1.15,4.7,1.222
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Andreev I.,Benneteau J.,77,92,7,6,7,6,6,3,,,,,3,0,Completed,1.909,1.8,2,1.76,1.87,1.87,1.8,1.7,1.926,1.926
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Lopez F.,Lee H.T.,25,123,7,6,4,6,6,0,6,3,,,3,1,Completed,1.286,3.5,1.28,3.5,1.35,3.1,1.3,2.7,1.357,3.4
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Nalbandian D.,Koubek S.,8,96,6,7,6,3,7,6,7,5,,,3,1,Completed,1.125,5.5,1.1,6.5,1.15,5.2,1.1,4.5,1.138,6.65
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Hewitt L.,Verkerk M.,12,19,6,2,3,6,4,6,6,2,6,0,3,2,Completed,1.4,2.75,1.42,2.8,1.4,2.85,1.45,2.2,1.488,2.82
30,Paris,French Open,05/29/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Safin M.,Starace P.,20,202,6,7,6,4,3,6,7,5,7,5,3,2,Completed,1.14,5,1.18,4.65,1.17,4.67,1.15,3.8,1.208,4.9
30,Paris,French Open,05/30/2004,Grand Slam,Outdoor,Clay,3rd Round,5,Malisse X.,Costa A.,54,29,6,4,2,6,4,6,7,6,8,6,3,2,Completed,3,1.364,3.2,1.32,2.85,1.4,2.3,1.4,3.6,1.328
30,Paris,French Open,05/30/2004,Grand Slam,Outdoor,Clay,4th Round,5,Chela J.I.,Mutis O.,23,125,4,6,6,2,7,6,6,2,,,3,1,Completed,1.25,3.75,1.3,3.5,1.4,2.85,1.35,2.5,1.37,3.3
30,Paris,French Open,05/30/2004,Grand Slam,Outdoor,Clay,4th Round,5,Henman T.,Llodra M.,9,94,6,7,4,6,6,4,6,3,9,7,3,2,Completed,1.222,4,1.28,3.65,1.28,3.46,1.4,2.3,1.313,3.7
30,Paris,French Open,05/30/2004,Grand Slam,Outdoor,Clay,4th Round,5,Coria G.,Escude N.,3,76,6,0,,,,,,,,,1,0,Retired,1.071,7.5,1.08,7.75,1.1,6.75,1.1,4.5,1.085,9.75
30,Paris,French Open,05/30/2004,Grand Slam,Outdoor,Clay,4th Round,5,Moya C.,Robredo T.,5,17,7,6,6,4,6,2,,,,,3,0,Completed,1.25,3.75,1.28,3.65,1.28,3.46,1.3,2.7,1.308,3.75
30,Paris,French Open,05/31/2004,Grand Slam,Outdoor,Clay,4th Round,5,Kuerten G.,Lopez F.,30,25,6,3,7,5,6,4,,,,,3,0,Completed,1.286,3.5,1.25,3.8,1.28,3.46,1.3,2.7,1.317,3.65
30,Paris,French Open,05/31/2004,Grand Slam,Outdoor,Clay,4th Round,5,Gaudio G.,Andreev I.,44,77,6,4,7,5,6,3,,,,,3,0,Completed,1.3,3.4,1.3,3.4,1.37,2.92,1.3,2.7,1.37,3.35
30,Paris,French Open,05/31/2004,Grand Slam,Outdoor,Clay,4th Round,5,Hewitt L.,Malisse X.,12,54,7,5,6,2,7,6,,,,,3,0,Completed,1.364,3,1.4,2.85,1.42,2.75,1.45,2.2,1.444,3
30,Paris,French Open,05/31/2004,Grand Slam,Outdoor,Clay,4th Round,5,Nalbandian D.,Safin M.,8,20,7,5,6,4,6,7,6,3,,,3,1,Completed,1.667,2.1,1.6,2.3,1.6,2.4,1.55,2,1.617,2.42
30,Paris,French Open,06/01/2004,Grand Slam,Outdoor,Clay,Quarterfinals,5,Coria G.,Moya C.,3,5,7,5,7,6,6,3,,,,,3,0,Completed,1.444,2.75,1.48,2.65,1.51,2.57,1.55,2,1.529,2.69
30,Paris,French Open,06/01/2004,Grand Slam,Outdoor,Clay,Quarterfinals,5,Henman T.,Chela J.I.,9,23,6,2,6,4,6,4,,,,,3,0,Completed,2.75,1.444,2.65,1.48,2.72,1.47,1.9,1.6,3.16,1.408
30,Paris,French Open,06/02/2004,Grand Slam,Outdoor,Clay,Quarterfinals,5,Gaudio G.,Hewitt L.,44,12,6,3,6,2,6,2,,,,,3,0,Completed,2.1,1.727,2.1,1.73,2.07,1.76,1.75,1.85,2.1,1.794
30,Paris,French Open,06/02/2004,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nalbandian D.,Kuerten G.,8,30,6,2,3,6,6,4,7,6,,,3,1,Completed,1.8,2,1.88,1.92,1.8,2.03,1.85,1.75,1.877,1.98
30,Paris,French Open,06/04/2004,Grand Slam,Outdoor,Clay,Semifinals,5,Gaudio G.,Nalbandian D.,44,8,6,3,7,6,6,0,,,,,3,0,Completed,2.375,1.533,2.45,1.55,2.4,1.6,2.1,1.55,2.54,1.575
30,Paris,French Open,06/04/2004,Grand Slam,Outdoor,Clay,Semifinals,5,Coria G.,Henman T.,3,9,3,6,6,4,6,0,7,5,,,3,1,Completed,1.143,5,1.15,5.5,1.16,5.66,1.15,4,1.16,5.85
30,Paris,French Open,06/06/2004,Grand Slam,Outdoor,Clay,The Final,5,Gaudio G.,Coria G.,44,3,0,6,3,6,6,4,6,1,8,6,3,2,Completed,4,1.25,3.75,1.25,3.63,1.34,,,3.65,1.323
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Fish M.,Prinosil D.,23,368,6,4,6,2,,,,,,,2,0,Completed,1.167,4.5,1.22,4.1,1.17,4.67,,,1.267,4.15
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Sargsian S.,Volandri F.,51,45,2,6,6,2,6,2,,,,,2,1,Completed,,,1.3,3.4,1.32,3.22,,,1.317,3.65
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Clement A.,Waske A.,37,187,6,1,6,4,,,,,,,2,0,Completed,1.333,3,1.42,2.75,1.4,2.85,,,1.444,2.95
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Novak J.,Ljubicic I.,19,29,6,2,6,2,,,,,,,2,0,Completed,2,1.727,2.1,1.7,2.1,1.7,,,2.26,1.685
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Chiudinelli M.,Kratochvil M.,193,167,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Haas T.,Lopez F.,112,21,6,3,6,4,,,,,,,2,0,Completed,1.909,1.8,1.95,1.8,2,1.75,,,2.1,1.769
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Carlsen K.,Berrer M.,104,253,3,6,7,6,7,5,,,,,2,1,Completed,,,,,,,,,,
31,Halle,Gerry Weber Open,06/07/2004,International,Outdoor,Grass,1st Round,3,Popp A.,Pavel A.,84,20,1,6,6,4,6,4,,,,,2,1,Completed,2.2,1.615,2,1.77,2.15,1.65,,,2.06,1.794
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Youzhny M.,Mayer F.,34,71,6,7,6,2,7,6,,,,,2,1,Completed,1.364,2.875,1.36,2.95,1.35,3.1,,,1.408,3.1
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Seppi A.,Davydenko N.,181,58,7,6,2,6,6,3,,,,,2,1,Completed,2.1,1.667,1.95,1.8,2.05,1.75,,,1.952,1.87
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Schuettler R.,Hernych J.,8,114,6,3,6,2,,,,,,,2,0,Completed,1.25,3.5,1.36,3,1.4,2.85,,,1.4,3.15
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Verdasco F.,Verkerk M.,50,55,7,5,7,5,,,,,,,2,0,Completed,2.1,1.667,1.9,1.85,2.05,1.75,,,1.926,1.893
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Federer R.,Johansson T.,1,191,6,3,6,2,,,,,,,2,0,Completed,1.143,5,1.77,2,1.15,5.2,,,1.208,4.9
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Johansson J.,Soderling R.,48,44,7,6,4,6,6,3,,,,,2,1,Completed,2,1.727,,,2.05,1.75,,,2.04,1.806
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Kiefer N.,Burgsmuller L.,31,92,6,3,6,4,,,,,,,2,0,Completed,1.25,3.5,1.22,4.1,1.23,3.89,,,1.235,4.6
31,Halle,Gerry Weber Open,06/08/2004,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Safin M.,27,15,6,2,6,7,7,6,,,,,2,1,Completed,1.8,1.909,1.77,2,1.87,1.87,,,1.826,2.01
31,Halle,Gerry Weber Open,06/09/2004,International,Outdoor,Grass,2nd Round,3,Clement A.,Popp A.,37,84,7,6,6,2,,,,,,,2,0,Completed,1.667,2.1,1.8,1.95,1.7,2.1,,,1.806,2.04
31,Halle,Gerry Weber Open,06/09/2004,International,Outdoor,Grass,2nd Round,3,Novak J.,Chiudinelli M.,19,193,6,3,6,1,,,,,,,2,0,Completed,,,,,,,,,,
31,Halle,Gerry Weber Open,06/09/2004,International,Outdoor,Grass,2nd Round,3,Federer R.,Youzhny M.,1,34,6,2,6,1,,,,,,,2,0,Completed,1.167,4.5,1.18,4.6,1.15,5.2,,,1.174,5.25
31,Halle,Gerry Weber Open,06/09/2004,International,Outdoor,Grass,2nd Round,3,Haas T.,Carlsen K.,112,104,6,7,6,2,6,4,,,,,2,1,Completed,1.3,3.4,1.25,3.7,1.3,3.45,,,1.26,4.3
31,Halle,Gerry Weber Open,06/10/2004,International,Outdoor,Grass,2nd Round,3,Schuettler R.,Johansson J.,8,48,7,6,6,4,,,,,,,2,0,Completed,1.571,2.25,,,1.65,2.15,,,1.741,2.15
31,Halle,Gerry Weber Open,06/10/2004,International,Outdoor,Grass,2nd Round,3,Verdasco F.,Seppi A.,50,181,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,,,1.4,2.85,,,1.455,2.92
31,Halle,Gerry Weber Open,06/10/2004,International,Outdoor,Grass,2nd Round,3,Kiefer N.,Bjorkman J.,31,27,5,7,6,4,6,4,,,,,2,1,Completed,1.727,2,1.8,1.95,1.87,1.87,,,1.775,2.09
31,Halle,Gerry Weber Open,06/10/2004,International,Outdoor,Grass,2nd Round,3,Fish M.,Sargsian S.,23,51,6,4,6,3,,,,,,,2,0,Completed,1.444,2.625,1.42,2.75,1.45,2.6,,,1.526,2.7
31,Halle,Gerry Weber Open,06/11/2004,International,Outdoor,Grass,Quarterfinals,3,Fish M.,Verdasco F.,23,50,6,2,6,2,,,,,,,2,0,Completed,1.5,2.5,1.62,2.25,1.6,2.3,,,1.633,2.38
31,Halle,Gerry Weber Open,06/11/2004,International,Outdoor,Grass,Quarterfinals,3,Schuettler R.,Kiefer N.,8,31,6,3,7,6,,,,,,,2,0,Completed,2.1,1.667,2,1.77,2,1.75,,,2.12,1.758
31,Halle,Gerry Weber Open,06/11/2004,International,Outdoor,Grass,Quarterfinals,3,Novak J.,Haas T.,19,112,6,4,7,6,,,,,,,2,0,Completed,2,1.727,2,1.78,1.9,1.85,,,2.03,1.813
31,Halle,Gerry Weber Open,06/11/2004,International,Outdoor,Grass,Quarterfinals,3,Federer R.,Clement A.,1,37,6,3,7,5,,,,,,,2,0,Completed,1.1,6.5,1.08,7,1.1,6.25,,,1.118,7.5
31,Halle,Gerry Weber Open,06/12/2004,International,Outdoor,Grass,Semifinals,3,Fish M.,Schuettler R.,23,8,6,4,4,6,7,6,,,,,2,1,Completed,1.833,1.833,1.82,1.95,1.75,2,,,1.82,2.02
31,Halle,Gerry Weber Open,06/12/2004,International,Outdoor,Grass,Semifinals,3,Federer R.,Novak J.,1,19,6,3,6,4,,,,,,,2,0,Completed,1.143,5,1.15,5.25,1.15,5.2,,,1.156,5.9
31,Halle,Gerry Weber Open,06/13/2004,International,Outdoor,Grass,The Final,3,Federer R.,Fish M.,1,23,6,0,6,3,,,,,,,2,0,Completed,1.12,5.5,1.14,5.4,1.15,5.5,,,1.148,6.1
