ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Kohlschreiber P.,34,79,965,502,7,6,7,6,6,4,,,,,3,0,Completed,1.25,3.75,1.22,4.1,1.25,3.9,1.2,3.6,1.23,4.95
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Reynolds B.,2,132,4320,337,6,3,6,3,6,4,,,,,3,0,Completed,1.01,13,1.02,12,1.03,13.5,1.02,8,1.018,43.5
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Puerta M.,Okun N.,10,185,1717,225,7,6,6,7,6,4,6,0,,,3,1,Completed,1.33,3.25,1.33,3.2,1.3,3.35,1.25,3.2,1.485,2.86
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Norman D.,25,112,1230,382,6,4,6,4,6,2,,,,,3,0,Completed,1.11,6,1.16,5,1.2,4.25,1.15,4,1.149,7.1
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Chela J.I.,42,50,825,735,6,7,7,6,6,3,6,4,,,3,1,Completed,2.5,1.5,2.35,1.57,2.53,1.48,2.1,1.55,2.77,1.524
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Andreev I.,Elseneer G.,52,181,709,229,6,4,6,4,6,2,,,,,3,0,Completed,1.28,3.5,1.3,3.4,1.28,3.46,1.2,3.6,1.299,4.05
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Galimberti G.,Young D.,236,600,159,33,7,6,6,1,6,2,,,,,3,0,Completed,1.39,2.75,1.37,3,1.42,2.75,1.5,2.2,1.493,2.83
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Jenkins S.,Bastl G.,352,119,87,370,7,6,6,0,6,7,4,6,7,6,3,2,Completed,2.2,1.61,2.2,1.65,2.1,1.7,1.95,1.65,2.22,1.758
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Luczak P.,31,188,1055,219,3,6,6,3,6,2,6,3,,,3,1,Completed,1.1,6.5,1.12,6,1.14,5.19,1.15,4,1.143,7.3
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Mayer F.,26,66,1220,549,6,1,6,0,6,2,,,,,3,0,Completed,1.39,2.75,1.37,3,1.4,2.85,1.35,2.7,1.375,3.47
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Martin A.,13,61,1489,617,6,2,6,3,1,6,6,7,6,4,3,2,Completed,1.08,7,1.1,6.5,1.07,7.19,1.1,5,1.131,7.85
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Coria G.,Mantilla F.,8,105,1765,410,7,6,6,1,6,3,,,,,3,0,Completed,1.06,8,1.1,6.5,1.11,5.84,1.12,4.5,1.098,9.25
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Bjorkman J.,Behrend T.,111,89,393,455,6,3,6,3,6,0,,,,,3,0,Completed,1.22,4,1.22,4.1,1.25,3.9,1.25,3.2,1.225,5.05
51,New York,US Open,08/29/2005,Grand Slam,Outdoor,Hard,1st Round,5,Johansson T.,Zabaleta M.,14,72,1460,515,6,3,6,4,6,3,,,,,3,0,Completed,1.25,3.75,1.2,4.4,1.25,3.75,1.25,3.2,1.22,5.14
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Bracciali D.,20,87,1350,462,3,6,6,3,6,4,6,2,,,3,1,Completed,1.33,3.25,1.3,3.4,1.32,3.22,1.35,2.7,1.408,3.25
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Fish M.,94,139,440,300,7,6,6,3,5,7,7,6,,,3,1,Completed,1.5,2.5,1.55,2.4,1.45,2.65,1.5,2.2,1.481,2.88
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Sabau R.,7,82,2190,495,6,3,6,3,6,1,,,,,3,0,Completed,1.01,13,1.02,12,1.02,16,1.02,8,1.025,34.5
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Volandri F.,21,37,1260,905,6,2,4,6,7,6,6,1,,,3,1,Completed,1.1,6.5,1.1,6.5,1.11,5.84,1.15,4,1.111,8.75
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Henman T.,48,12,770,1545,6,4,6,2,6,2,,,,,3,0,Completed,1.72,2,1.83,1.93,1.75,2.05,1.95,1.65,1.82,2.12
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Minar I.,1,77,6975,509,6,1,6,1,6,1,,,,,3,0,Completed,1.01,15,1.01,14,1.02,22,1.02,8,1.013,56
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ancic M.,Lee H.T.,24,64,1230,578,6,2,6,1,7,5,,,,,3,0,Completed,1.19,4.33,1.25,3.85,1.2,4.25,1.2,3.6,1.246,4.66
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Monfils G.,97,43,431,825,7,5,4,6,7,5,0,6,7,5,3,2,Completed,2.5,1.5,2.4,1.55,2.53,1.48,2.35,1.45,2.47,1.637
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Capdeville P.,Mathieu P.H.,157,45,275,803,6,2,4,6,7,5,6,2,,,3,1,Completed,7,1.08,7.25,1.08,9.48,1.05,5,1.1,11.5,1.08
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Starace P.,98,100,420,418,6,1,6,4,1,6,7,6,,,3,1,Completed,1.53,2.37,1.62,2.25,1.65,2.15,1.5,2.2,1.714,2.3
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Ram R.,62,218,587,178,2,6,6,4,7,6,6,7,7,5,3,2,Completed,1.61,2.2,1.62,2.25,1.6,2.3,1.5,2.2,1.61,2.54
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Hernandez O.,35,78,960,503,6,2,6,3,6,2,,,,,3,0,Completed,1.03,10,1.02,12,1.07,7.19,1.03,7,1.05,17.5
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Weiner G.,47,205,780,192,6,4,6,2,6,0,,,,,3,0,Completed,1.33,3.25,1.33,3.2,1.3,3.35,1.35,2.7,1.33,3.73
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,Goldstein P.,357,65,85,551,6,2,6,7,6,3,7,6,,,3,1,Completed,3,1.36,3.1,1.35,3.12,1.34,2.5,1.4,3.81,1.322
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Rusedski G.,49,30,740,1063,7,5,7,6,6,3,,,,,3,0,Completed,1.72,2,1.7,2.1,1.73,2.03,1.7,1.9,1.676,2.38
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Melzer J.,76,41,509,830,6,2,6,1,6,3,,,,,3,0,Completed,1.57,2.25,1.6,2.3,1.6,2.3,,,1.667,2.4
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Llodra M.,33,71,1030,515,6,4,6,4,2,1,,,,,2,0,Retired,1.14,5,1.12,6,1.17,4.67,1.2,3.6,1.156,6.8
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Bogomolov A.,11,186,1700,225,6,2,7,5,6,4,,,,,3,0,Completed,1.08,7,1.05,9,1.05,8.5,1.1,5,1.091,10
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Wessels P.,Rochus C.,103,53,413,704,6,7,6,3,6,4,6,4,,,3,1,Completed,2.2,1.61,2.25,1.62,2.53,1.48,2,1.6,2.5,1.625
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Sanguinetti D.,Arthurs W.,59,99,639,420,6,3,6,3,7,6,,,,,3,0,Completed,1.72,2,1.83,1.93,1.75,2.05,1.8,1.8,1.787,2.17
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Beck K.,57,36,667,922,6,4,2,6,7,5,0,6,7,5,3,2,Completed,2.25,1.57,2.25,1.62,2.15,1.65,2,1.6,2.56,1.602
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Lapentti N.,18,83,1390,487,7,5,7,6,6,1,,,,,3,0,Completed,1.44,2.62,1.5,2.55,1.53,2.4,1.4,2.5,1.588,2.6
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Montanes A.,Hanescu V.,86,40,469,833,6,4,3,6,6,3,2,1,,,2,1,Retired,8,1.06,8.5,1.06,7.19,1.07,5,1.1,10.75,1.085
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Vik R.,29,84,1100,481,5,7,6,2,6,2,6,2,,,3,1,Completed,1.28,3.5,1.3,3.4,1.26,3.59,1.25,3.2,1.331,3.72
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Ferrero J.C.,91,22,449,1255,7,5,7,5,6,1,,,,,3,0,Completed,4,1.22,4.4,1.2,4.67,1.17,3.2,1.25,5.06,1.224
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Vanek J.,38,92,900,444,6,4,6,2,6,2,,,,,3,0,Completed,1.08,7,1.06,8.5,1.07,7.19,1.05,6,1.074,12.5
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Pavel A.,122,39,358,855,6,3,3,6,3,6,6,1,6,4,3,2,Completed,1.61,2.2,1.65,2.2,1.64,2.17,1.7,1.9,1.617,2.52
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Popp A.,108,294,399,122,6,1,6,3,6,3,,,,,3,0,Completed,2.1,1.66,2.1,1.7,1.85,1.9,,,2.24,1.746
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Moodie W.,23,110,1255,396,4,6,6,4,7,5,7,5,,,3,1,Completed,1.25,3.75,1.28,3.55,1.32,3.22,1.25,3.2,1.308,3.95
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Baghdatis M.,138,73,302,514,6,4,6,3,6,7,6,2,,,3,1,Completed,1.61,2.2,1.62,2.25,1.6,2.3,1.5,2.2,1.595,2.58
51,New York,US Open,08/30/2005,Grand Slam,Outdoor,Hard,1st Round,5,Mirnyi M.,Gimelstob J.,32,96,1055,433,6,2,7,5,6,2,,,,,3,0,Completed,1.36,3,1.37,3,1.4,2.85,1.4,2.5,1.417,3.2
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Koubek S.,74,85,511,478,6,1,6,4,4,6,6,4,,,3,1,Completed,2.5,1.5,2.45,1.53,2.45,1.5,2.1,1.55,2.68,1.562
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Zib T.,6,60,2215,638,6,2,6,0,6,4,,,,,3,0,Completed,1.16,4.5,1.16,5,1.13,5.5,1.15,4,1.204,5.5
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,El Aynaoui Y.,51,331,715,99,6,4,6,3,6,0,,,,,3,0,Completed,1.16,4.5,1.2,4.5,1.18,4.45,1.2,3.6,1.273,4.26
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Garcia-Lopez G.,46,88,795,456,6,3,6,2,7,6,,,,,3,0,Completed,1.1,6.5,1.08,7.25,1.1,6.75,1.15,4,1.1,9
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Roddick A.,68,3,531,3370,7,6,7,6,7,6,,,,,3,0,Completed,9,1.04,9,1.05,9.25,1.04,6,1.05,15.75,1.055
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Costa A.,4,104,3335,410,6,1,6,2,6,1,,,,,3,0,Completed,1.02,11,1.03,11,1.04,14,1.03,7,1.027,30.5
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Carlsen K.,95,55,436,685,7,6,7,5,6,4,,,,,3,0,Completed,2.25,1.57,2.3,1.6,2.03,1.73,1.95,1.65,2.36,1.685
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Lammer M.,Kim K.,282,70,131,516,3,6,6,3,7,5,6,4,,,3,1,Completed,3.5,1.28,3,1.37,3.22,1.32,2.5,1.4,3.64,1.352
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Acasuso J.,Horna L.,44,63,818,580,4,6,6,3,6,4,7,6,,,3,1,Completed,1.72,2,1.77,2,1.7,2.1,1.8,1.8,1.769,2.2
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Seppi A.,17,69,1391,530,6,2,6,4,6,7,6,2,,,3,1,Completed,1.22,4,1.2,4.4,1.23,3.89,1.3,2.9,1.25,4.6
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Burgsmuller L.,27,90,1190,453,6,3,3,6,6,1,6,4,,,3,1,Completed,1.08,7,1.08,7.25,1.1,6.75,1.15,4,1.116,8.85
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Calleri A.,15,67,1420,547,4,6,6,4,6,7,6,1,6,1,3,2,Completed,1.22,4,1.18,4.65,1.2,4.25,1.25,3.2,1.265,4.47
51,New York,US Open,08/31/2005,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Philippoussis M.,141,209,292,188,6,4,6,2,7,5,,,,,3,0,Completed,2.5,1.5,2.55,1.5,2.3,1.6,2.35,1.45,2.52,1.617
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Massu N.,Novak J.,58,25,665,1230,,,,,,,,,,,,,Walkover,2.37,1.53,2.55,1.5,2.25,1.6,2.2,1.5,2.56,1.602
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Jenkins S.,2,352,4320,87,6,4,7,5,6,4,,,,,3,0,Completed,1.01,15,1.01,14,1.03,13.5,1.02,8,1.017,48.87
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Malisse X.,Baker B.,54,195,701,202,6,7,6,2,6,3,6,4,,,3,1,Completed,1.19,4.33,1.2,4.4,1.2,4.25,1.25,3.2,1.244,4.7
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Kuerten G.,20,357,1350,85,5,7,7,6,6,3,6,2,,,3,1,Completed,1.22,4,1.25,3.85,1.2,4.25,1.25,3.2,1.324,3.79
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Bjorkman J.,26,111,1220,393,6,4,6,4,6,3,,,,,3,0,Completed,1.25,3.75,1.22,4.1,1.15,5.05,1.25,3.2,1.216,5.22
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Grosjean S.,Johansson T.,35,14,960,1460,6,3,6,2,4,6,6,2,,,3,1,Completed,1.8,1.9,1.77,2,1.85,1.9,1.75,1.85,1.909,2
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Ginepri R.,Muller G.,46,68,795,531,6,1,6,1,6,4,,,,,3,0,Completed,1.57,2.25,1.55,2.4,1.42,2.75,1.45,2.35,1.575,2.64
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Puerta M.,62,10,587,1717,3,6,6,4,6,3,6,7,6,1,3,2,Completed,2.75,1.39,2.85,1.4,2.9,1.38,2.7,1.35,3.34,1.394
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Karlovic I.,7,94,2190,440,7,6,7,6,7,6,,,,,3,0,Completed,1.08,7,1.08,7.25,1.1,6.75,1.1,5,1.147,7.12
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Coria G.,Spadea V.,8,47,1765,780,6,2,6,3,6,2,,,,,3,0,Completed,1.22,4,1.25,3.85,1.2,4.25,1.25,3.2,1.281,4.26
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Lopez F.,42,21,825,1260,6,2,6,2,7,6,,,,,3,0,Completed,2.2,1.61,2.1,1.7,2,1.75,1.95,1.65,2.18,1.781
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Schuettler R.,31,98,1055,420,7,6,6,2,6,0,,,,,3,0,Completed,1.33,3.25,1.37,3,1.35,3.1,1.3,2.9,1.362,3.56
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Ljubicic I.,Saulnier C.,19,75,1360,510,7,6,5,7,6,4,6,4,,,3,1,Completed,1.28,3.5,1.33,3.2,1.35,3.1,1.3,2.9,1.407,3.26
51,New York,US Open,09/01/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Mello R.,34,56,965,675,6,3,6,2,6,0,,,,,3,0,Completed,1.16,4.5,1.18,4.65,1.15,5.2,1.2,3.6,1.19,5.75
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Galimberti G.,13,236,1489,159,6,1,3,6,6,3,3,2,,,2,1,Retired,1.05,8.5,1.12,6,1.1,6.75,1.1,5,1.1,9
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Andreev I.,49,52,740,709,6,2,6,2,6,4,,,,,3,0,Completed,1.22,4,1.28,3.55,1.25,3.9,1.35,2.7,1.31,3.93
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Almagro N.,27,95,1190,436,6,3,6,2,4,6,7,5,,,3,1,Completed,1.16,4.5,1.2,4.4,1.25,3.65,1.2,3.6,1.246,4.66
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Srichaphan P.,Davydenko N.,51,6,715,2215,6,4,7,5,6,3,,,,,3,0,Completed,3.39,1.3,2.85,1.4,3.35,1.3,2.35,1.45,3.89,1.313
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Capdeville P.,48,157,770,275,6,4,6,2,7,5,,,,,3,0,Completed,1.08,7,1.08,7.25,1.07,7.19,1.1,5,1.144,7.25
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Mirnyi M.,Serra F.,32,74,1055,511,7,6,6,7,6,4,7,6,,,3,1,Completed,1.22,4,1.28,3.55,1.3,3.35,1.2,3.6,1.295,4.09
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Sanguinetti D.,Moya C.,59,33,639,1030,3,6,6,1,6,2,6,4,,,3,1,Completed,4.33,1.19,5,1.16,4.35,1.2,4,1.15,5.2,1.217
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Nieminen J.,Phau B.,57,108,667,399,6,2,6,4,5,7,6,4,,,3,1,Completed,1.25,3.75,1.3,3.4,1.32,3.22,1.25,3.2,1.314,3.88
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Acasuso J.,4,44,3335,818,7,6,7,6,6,2,,,,,3,0,Completed,1.05,8.5,1.05,9,1.05,8.5,1.05,6,1.066,13.25
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ancic M.,97,24,431,1230,6,3,5,7,7,6,6,3,,,3,1,Completed,3.5,1.28,3.2,1.33,3.59,1.26,2.9,1.3,3.66,1.35
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Kucera K.,15,141,1420,292,6,3,6,0,6,2,,,,,3,0,Completed,1.33,3.25,1.33,3.2,1.3,3.35,1.25,3.2,1.356,3.61
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Lammer M.,17,282,1391,131,6,1,6,1,6,3,,,,,3,0,Completed,1.1,6.5,1.12,6,1.1,6.75,1.15,4,1.091,10
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Rochus O.,Montanes A.,29,86,1100,469,4,6,6,2,6,1,6,3,,,3,1,Completed,1.07,7.5,1.08,7.25,1.13,5.5,1.15,4,1.123,8.35
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Clement A.,Murray A.,91,122,449,358,6,2,7,6,2,6,6,7,6,0,3,2,Completed,1.83,1.83,1.88,1.88,1.8,1.95,1.95,1.65,1.909,2
51,New York,US Open,09/02/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Kiefer N.,Stepanek R.,38,18,900,1390,4,6,4,6,6,4,6,3,6,3,3,2,Completed,1.39,2.75,1.4,2.85,1.33,3.15,1.45,2.35,1.455,3
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Nalbandian D.,Wessels P.,11,103,1700,413,7,6,1,6,6,2,7,6,,,3,1,Completed,1.08,7,1.08,7.25,1.1,6.75,1.1,5,1.129,8.05
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Tursunov D.,23,138,1255,302,6,4,3,6,6,4,6,3,,,3,1,Completed,1.33,3.25,1.35,3.1,1.4,2.85,1.35,2.7,1.365,3.54
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Santoro F.,1,76,6975,509,7,5,7,5,7,6,,,,,3,0,Completed,1.01,15,1.01,14,1.01,33,1.02,8,1.017,46
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Ljubicic I.,13,19,1489,1360,3,6,7,6,6,7,6,3,6,2,3,2,Completed,1.66,2.1,1.85,1.95,1.7,2.1,1.6,2,1.962,1.943
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Massu N.,Wawrinka S.,58,62,665,587,6,4,6,3,6,0,,,,,3,0,Completed,1.72,2,1.81,2,1.9,1.85,1.55,2.1,1.917,1.99
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Blake J.,Nadal R.,49,2,740,4320,6,4,4,6,6,3,6,1,,,3,1,Completed,3.75,1.25,3.3,1.33,3.8,1.25,3.2,1.25,3.99,1.304
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Coria G.,Soderling R.,8,42,1765,825,6,2,6,7,6,1,6,4,,,3,1,Completed,1.44,2.62,1.55,2.45,1.45,2.7,1.4,2.5,1.575,2.64
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Berdych T.,7,34,2190,965,3,6,6,1,6,4,7,6,,,3,1,Completed,1.25,3.75,1.3,3.5,1.28,3.46,1.2,3.6,1.362,3.56
51,New York,US Open,09/03/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Malisse X.,Youzhny M.,54,26,701,1220,5,7,1,6,6,1,7,5,7,6,3,2,Completed,2.37,1.53,2.35,1.6,2.525,1.485,2.35,1.45,2.77,1.524
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Grosjean S.,20,35,1350,960,6,4,7,5,6,7,7,6,,,3,1,Completed,2.62,1.44,2.75,1.45,3,1.35,2.2,1.5,3.03,1.448
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Ginepri R.,Haas T.,46,31,795,1055,7,5,6,7,6,4,2,6,6,3,3,2,Completed,1.39,2.75,1.45,2.75,1.42,2.75,1.5,2.2,1.474,2.91
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Dent T.,4,27,3335,1190,6,3,3,6,6,7,6,2,7,5,3,2,Completed,1.16,4.5,1.15,5.5,1.13,5.5,1.2,3.6,1.183,5.95
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Hrbaty D.,Ferrer D.,17,15,1391,1420,6,7,7,5,7,5,7,5,,,3,1,Completed,2.1,1.66,2.1,1.73,2,1.75,1.9,1.7,2.18,1.781
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Djokovic N.,48,97,770,431,6,1,4,6,6,7,6,4,6,4,3,2,Completed,1.39,2.75,1.47,2.65,1.45,2.6,1.4,2.5,1.543,2.74
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Nieminen J.,Mirnyi M.,57,32,667,1055,6,3,7,6,3,6,6,3,,,3,1,Completed,2.25,1.57,2.4,1.57,2.35,1.55,2.2,1.5,2.49,1.629
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Kiefer N.,Clement A.,38,91,900,449,6,4,6,7,6,4,6,1,,,3,1,Completed,1.44,2.62,1.42,2.85,1.4,2.85,1.45,2.35,1.467,2.94
51,New York,US Open,09/04/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Sanguinetti D.,Srichaphan P.,59,51,639,715,6,3,4,6,6,7,7,6,7,6,3,2,Completed,3,1.36,2.85,1.42,2.75,1.4,2.7,1.35,3,1.455
51,New York,US Open,09/05/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Rochus O.,1,29,6975,1100,6,3,7,6,6,2,,,,,3,0,Completed,1.01,12,1.01,16,1.02,25,1.03,7,1.016,49.4
51,New York,US Open,09/05/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Nalbandian D.,Gonzalez F.,11,23,1700,1255,7,5,6,3,6,0,,,,,3,0,Completed,1.66,2.1,1.73,2.1,1.75,2,1.65,1.95,1.709,2.31
51,New York,US Open,09/05/2005,Grand Slam,Outdoor,Hard,4th Round,5,Coria G.,Massu N.,8,58,1765,665,6,4,2,6,6,7,6,2,6,2,3,2,Completed,1.19,4.33,1.2,4.55,1.2,4.45,1.25,3.2,1.196,5.6
51,New York,US Open,09/05/2005,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Malisse X.,7,54,2190,701,6,3,6,4,6,7,4,6,6,2,3,2,Completed,1.14,5,1.13,6,1.13,5.5,1.15,4,1.142,7.35
51,New York,US Open,09/05/2005,Grand Slam,Outdoor,Hard,4th Round,5,Blake J.,Robredo T.,49,20,740,1350,4,6,7,5,6,2,6,3,,,3,1,Completed,1.25,3.75,1.22,4.25,1.25,3.74,1.25,3.2,1.302,4.01
