ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Starace P.,Vanek J.,77,108,556,444,6,2,7,6,,,,,,,2,0,Completed,1.36,3,1.47,2.72,1.333,3.25,1.37,3.5,1.37,3
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Gremelmayr D.,Daniel M.,76,81,557,537,3,6,6,3,6,3,,,,,2,1,Completed,1.38,2.87,1.45,2.7,1.444,2.625,1.476,2.9,1.38,2.95
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Rochus O.,Korolev E.,68,93,604,480,6,4,6,4,,,,,,,2,0,Completed,1.61,2.2,1.6,2.3,1.667,2.1,1.758,2.22,1.72,2.08
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Darcis S.,Spadea V.,61,103,669,452,7,5,5,0,,,,,,,1,0,Retired,2,1.72,1.98,1.83,1.8,1.909,2.12,1.82,1.94,1.82
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Fognini F.,Lapentti N.,84,66,521,619,6,4,4,4,,,,,,,1,0,Retired,2.75,1.4,2.55,1.5,2.5,1.5,2.81,1.51,2.6,1.47
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Guccione C.,67,88,606,505,7,5,6,3,,,,,,,2,0,Completed,2.1,1.66,2.1,1.75,2,1.727,1.98,1.926,1.92,1.84
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Isner J.,Kunitsyn I.,124,72,386,581,6,4,6,4,,,,,,,2,0,Completed,1.5,2.5,1.6,2.4,1.667,2.1,1.649,2.44,1.57,2.34
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Odesnik W.,Grosjean S.,118,70,417,586,7,5,6,4,,,,,,,2,0,Completed,2.2,1.61,2.2,1.65,2,1.727,2.26,1.735,2.15,1.67
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Gregorc L.,Delgado R.,434,293,66,123,6,2,3,6,6,0,,,,,2,1,Completed,2.5,1.5,2.45,1.55,2.375,1.533,2.46,1.641,2.52,1.5
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Ginepri R.,Horna L.,62,90,665,494,7,6,6,2,,,,,,,2,0,Completed,1.16,4.5,1.25,3.95,1.286,3.5,1.273,4.36,1.2,4.3
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Troicki V.,Bogomolov A.,71,317,583,108,7,5,2,6,6,1,,,,,2,1,Completed,1.44,2.62,1.59,2.38,1.4,2.75,1.476,2.9,1.47,2.6
50,New Haven,Pilot Pen Tennis,08/18/2008,International Gold,Outdoor,Hard,1st Round,3,Clement A.,Bellucci T.,78,87,555,510,6,4,6,4,,,,,,,2,0,Completed,1.61,2.2,1.73,2.12,1.615,2.2,1.735,2.26,1.72,2.06
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Verdasco F.,Sela D.,13,75,1425,557,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.43,2.86,1.4,2.75,1.412,3.23,1.45,2.65
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Ginepri R.,Calleri A.,62,49,665,785,6,2,4,6,6,2,,,,,2,1,Completed,1.4,2.75,1.45,2.7,1.444,2.625,1.493,2.83,1.45,2.68
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Darcis S.,Granollers M.,61,51,669,751,6,2,6,2,,,,,,,2,0,Completed,1.5,2.5,1.45,2.7,1.444,2.625,1.543,2.74,1.4,2.85
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Hanescu V.,Gremelmayr D.,58,76,703,557,6,7,7,6,6,2,,,,,2,1,Completed,1.53,2.37,1.6,2.4,1.571,2.25,1.662,2.41,1.62,2.24
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Gicquel M.,Montanes A.,42,59,879,694,7,5,6,3,,,,,,,2,0,Completed,1.3,3.4,1.32,3.4,1.3,3.4,1.42,3.18,1.35,3.1
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Seppi A.,Starace P.,32,77,965,556,4,6,6,4,6,4,,,,,2,1,Completed,1.44,2.62,1.44,2.83,1.444,2.625,1.51,2.81,1.48,2.58
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Fognini F.,Bolelli S.,84,47,521,840,6,2,5,7,6,4,,,,,2,1,Completed,2.75,1.4,2.7,1.45,2.625,1.444,2.97,1.461,2.7,1.44
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Melzer J.,Clement A.,48,78,809,555,7,6,7,5,,,,,,,2,0,Completed,1.8,1.9,1.7,2.15,1.667,2.1,1.847,2.08,1.77,2
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Levine J.,Garcia-Lopez G.,106,67,444,606,6,0,6,3,,,,,,,2,0,Completed,2.25,1.57,2.4,1.6,2.2,1.615,2.55,1.606,2.15,1.67
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Zverev M.,Monaco J.,110,30,443,970,6,3,6,3,,,,,,,2,0,Completed,2.5,1.5,2.57,1.51,2.625,1.444,2.61,1.585,2.38,1.55
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Cilic M.,Troicki V.,31,71,970,583,2,1,,,,,,,,,0,0,Retired,1.44,2.62,1.45,2.7,1.444,2.625,1.581,2.62,1.46,2.64
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Minar I.,Schwank E.,82,57,533,709,7,5,6,3,,,,,,,2,0,Completed,2.25,1.57,2.45,1.55,2.25,1.571,2.38,1.676,2.15,1.67
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Andreev I.,Rochus O.,23,68,1145,604,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.36,3.17,1.364,3,1.426,3.15,1.34,3.15
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Gregorc L.,Acasuso J.,434,52,66,748,6,4,6,4,,,,,,,2,0,Completed,3.5,1.28,3.55,1.3,3.75,1.25,3.65,1.351,3.45,1.29
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Fish M.,Odesnik W.,35,118,955,417,6,1,4,6,6,1,,,,,2,1,Completed,1.33,3.25,1.41,2.93,1.4,2.75,1.405,3.27,1.4,2.85
50,New Haven,Pilot Pen Tennis,08/19/2008,International Gold,Outdoor,Hard,2nd Round,3,Karlovic I.,Isner J.,14,124,1405,386,6,7,6,3,6,4,,,,,2,1,Completed,1.44,2.62,1.54,2.51,1.444,2.625,1.546,2.73,1.48,2.55
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Seppi A.,Fognini F.,32,84,965,521,6,4,6,2,,,,,,,2,0,Completed,1.33,3.25,1.4,3,1.4,2.75,1.429,3.13,1.38,2.95
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Andreev I.,Hanescu V.,23,58,1145,703,6,4,7,5,,,,,,,2,0,Completed,1.36,3,1.45,2.7,1.4,2.75,1.433,3.11,1.4,2.85
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Cilic M.,Melzer J.,31,48,970,809,5,7,6,4,7,5,,,,,2,1,Completed,1.5,2.5,1.5,2.55,1.5,2.5,1.613,2.53,1.58,2.32
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Zverev M.,Ginepri R.,110,62,443,665,1,6,6,3,6,1,,,,,2,1,Completed,3.25,1.33,3,1.4,2.75,1.4,3.3,1.4,2.85,1.4
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Levine J.,Darcis S.,106,61,444,669,2,0,,,,,,,,,0,0,Retired,2.1,1.66,2.45,1.55,2.25,1.571,2.34,1.694,2.28,1.6
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Gregorc L.,Karlovic I.,434,14,66,1405,7,6,4,6,6,2,,,,,2,1,Completed,6,1.11,5.6,1.15,4.5,1.167,5.95,1.183,5.5,1.14
50,New Haven,Pilot Pen Tennis,08/20/2008,International Gold,Outdoor,Hard,3rd Round,3,Verdasco F.,Minar I.,13,82,1425,533,6,3,6,1,,,,,,,2,0,Completed,1.4,2.75,1.44,2.8,1.4,2.75,1.429,3.13,1.4,2.85
50,New Haven,Pilot Pen Tennis,08/21/2008,International Gold,Outdoor,Hard,3rd Round,3,Fish M.,Gicquel M.,35,42,955,879,6,4,6,3,,,,,,,2,0,Completed,1.5,2.5,1.55,2.45,1.5,2.5,1.599,2.57,1.53,2.44
50,New Haven,Pilot Pen Tennis,08/21/2008,International Gold,Outdoor,Hard,Quarterfinals,3,Verdasco F.,Zverev M.,13,110,1425,443,6,2,7,6,,,,,,,2,0,Completed,1.16,4.5,1.23,4.23,1.25,3.75,1.286,4.2,1.24,3.9
50,New Haven,Pilot Pen Tennis,08/21/2008,International Gold,Outdoor,Hard,Quarterfinals,3,Gregorc L.,Seppi A.,434,32,66,965,4,6,6,4,7,5,,,,,2,1,Completed,4,1.22,3.66,1.29,3.5,1.286,3.64,1.352,3.6,1.27
50,New Haven,Pilot Pen Tennis,08/21/2008,International Gold,Outdoor,Hard,Quarterfinals,3,Fish M.,Levine J.,35,106,955,444,6,3,7,6,,,,,,,2,0,Completed,1.28,3.5,,,1.333,3.25,1.357,3.6,1.37,3
50,New Haven,Pilot Pen Tennis,08/22/2008,International Gold,Outdoor,Hard,Quarterfinals,3,Cilic M.,Andreev I.,31,23,970,1145,6,3,6,2,,,,,,,2,0,Completed,2.25,1.57,2.2,1.65,2.1,1.667,2.25,1.741,2.28,1.6
50,New Haven,Pilot Pen Tennis,08/22/2008,International Gold,Outdoor,Hard,Semifinals,3,Fish M.,Verdasco F.,35,13,955,1425,6,0,1,6,6,3,,,,,2,1,Completed,2.25,1.57,2.2,1.65,2.25,1.571,2.42,1.658,2.2,1.64
50,New Haven,Pilot Pen Tennis,08/23/2008,International Gold,Outdoor,Hard,Semifinals,3,Cilic M.,Gregorc L.,31,434,970,66,6,3,6,3,,,,,,,2,0,Completed,1.22,4,1.3,3.55,1.25,3.75,1.322,3.81,1.27,3.6
50,New Haven,Pilot Pen Tennis,08/23/2008,International Gold,Outdoor,Hard,The Final,3,Cilic M.,Fish M.,31,35,970,955,6,4,4,6,6,2,,,,,2,1,Completed,1.61,2.25,1.8,2.05,1.727,2,1.877,2.04,1.8,1.95
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Vassallo-Arguello M.,4,111,2865,444,7,6,6,2,6,2,,,,,3,0,Completed,1.01,13,1.04,12,1.04,9,1.048,17,1.02,15
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Cuevas P.,33,135,963,346,6,4,6,4,6,1,,,,,3,0,Completed,1.11,6,1.15,5.95,1.111,6,1.171,6.36,1.12,6
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Korolev E.,Soderling R.,98,34,475,960,7,6,6,3,7,6,,,,,3,0,Completed,5,1.14,4.55,1.2,4.5,1.167,5.1,1.222,4.6,1.18
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Monaco J.,126,32,386,970,6,2,6,2,5,7,6,2,,,3,1,Completed,2.25,1.57,2.27,1.64,2.25,1.571,2.36,1.685,2.18,1.65
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Granollers M.,16,51,1350,751,6,4,6,3,5,7,6,2,,,3,1,Completed,1.11,6,1.15,5.6,1.143,5,1.143,7.3,1.1,6.75
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Karanusic R.,Sweeting R.,100,277,471,129,7,5,7,5,3,6,6,2,,,3,1,Completed,2.2,1.61,2.1,1.75,2.1,1.667,2.09,1.84,2.13,1.68
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Acasuso J.,Berrer M.,52,99,736,475,6,4,6,2,6,2,,,,,3,0,Completed,1.61,2.2,1.7,2.16,1.615,2.2,1.813,2.13,1.75,2.03
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Odesnik W.,Fognini F.,114,83,424,536,2,6,6,0,4,6,6,3,6,4,3,2,Completed,1.5,2.5,1.6,2.4,1.615,2.2,1.571,2.65,1.58,2.32
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Bolelli S.,10,47,1670,840,7,6,6,3,6,3,,,,,3,0,Completed,1.16,4.5,1.2,4.55,1.2,4.333,1.244,4.7,1.17,4.8
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Daniel M.,7,82,1975,537,6,1,6,2,6,4,,,,,3,0,Completed,1.06,8,1.08,7,1.083,7,1.1,9,1.08,7.5
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Vanek J.,Bohli S.,123,133,392,353,3,6,6,3,6,2,7,5,,,3,1,Completed,3.4,1.3,3.3,1.35,3,1.364,3.3,1.4,3,1.37
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Phau B.,1,136,6700,343,7,6,6,3,7,6,,,,,3,0,Completed,1.005,21,1.01,16,1.005,21,1.011,66,1.01,30
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Gabashvili T.,38,85,911,517,6,3,5,7,7,6,7,6,,,3,1,Completed,1.44,2.62,1.55,2.45,1.444,2.625,1.546,2.73,1.58,2.32
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Beck A.,Isner J.,122,125,403,386,7,6,6,4,7,6,,,,,3,0,Completed,2.62,1.44,2.7,1.45,2.5,1.5,2.68,1.562,2.4,1.55
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Roitman S.,6,107,2415,455,6,3,6,4,6,0,,,,,3,0,Completed,1,21,1.02,13.5,1.02,11,1.025,28.5,1.02,15
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Golubev A.,Evans B.,161,190,270,210,6,4,6,3,6,2,,,,,3,0,Completed,1.61,2.2,,,,,,,,
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,De Heart R.,Rochus O.,261,68,142,604,7,6,5,7,6,4,3,6,6,4,3,2,Completed,4,1.22,3.81,1.27,3.5,1.286,3.76,1.327,4,1.23
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Horna L.,26,95,1055,484,6,2,6,3,6,2,,,,,3,0,Completed,1.12,5.5,1.2,4.75,1.125,5.5,1.2,5.5,1.14,5.5
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Ball C.,71,188,583,222,7,6,6,0,6,1,,,,,3,0,Completed,1.12,5.5,1.2,4.55,1.167,4.5,1.183,5.95,1.16,5
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Lopez F.,48,29,814,1020,4,6,7,6,6,2,2,6,6,4,3,2,Completed,1.72,2,1.8,2.05,1.727,2,1.84,2.09,1.77,2
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Hernandez O.,86,79,510,551,6,3,6,7,6,4,7,5,,,3,1,Completed,1.28,3.5,1.32,3.4,1.286,3.5,1.373,3.48,1.28,3.55
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Canas G.,17,53,1343,735,4,6,7,6,6,4,6,1,,,3,1,Completed,1.14,5,1.19,4.76,1.167,4.5,1.19,5.75,1.18,4.6
51,New York,US Open,08/25/2008,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Gremelmayr D.,62,74,675,562,6,1,6,7,7,6,6,4,,,3,1,Completed,2.25,1.57,2.3,1.6,2.1,1.667,2.18,1.781,2.22,1.63
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Young D.,9,102,1725,462,6,1,3,6,6,1,4,6,6,4,3,2,Completed,1.05,9,1.08,7.94,1.071,7.5,1.074,11.5,1.05,10
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Cipolla F.,Hernych J.,142,120,334,413,6,7,6,4,2,6,7,6,7,6,3,2,Completed,,,,,,,,,,
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Berdych T.,55,22,716,1210,6,3,6,1,6,2,,,,,3,0,Completed,4,1.22,3.46,1.31,3.5,1.286,4,1.303,3.7,1.26
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Schuettler R.,69,36,597,954,7,6,6,0,2,0,,,,,2,0,Retired,2.25,1.57,2.2,1.65,2.1,1.667,2.33,1.699,2.15,1.67
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Minar J.,14,303,1405,118,7,5,6,1,6,4,,,,,3,0,Completed,1.11,6,1.15,5.6,1.125,5.5,1.155,6.85,1.14,5.5
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Lapentti N.,73,65,571,624,6,4,1,6,4,6,6,4,6,3,3,2,Completed,2.1,1.66,2.05,1.75,2,1.727,2.06,1.862,1.91,1.85
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Gasquet R.,39,12,905,1595,6,7,6,4,5,7,7,5,6,2,3,2,Completed,2.37,1.53,2.4,1.6,2.375,1.533,2.46,1.641,2.36,1.56
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Hrbaty D.,67,391,606,81,4,6,6,3,6,4,6,4,,,3,1,Completed,1.61,2.2,1.65,2.25,1.667,2.1,1.685,2.36,1.64,2.2
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Jenkins S.,37,196,930,204,6,3,6,3,7,5,,,,,3,0,Completed,1.28,3.5,1.3,3.53,1.286,3.5,1.333,3.7,1.26,3.7
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Devilder N.,Andujar P.,63,88,642,501,6,4,6,2,6,2,,,,,3,0,Completed,1.3,3.4,1.3,3.55,1.333,3.25,1.373,3.48,1.32,3.25
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Gil F.,80,90,542,495,3,6,6,3,6,2,6,3,,,3,1,Completed,1.72,2,1.65,2.2,1.667,2.1,1.806,2.14,1.74,2.04
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Lee H.T.,31,101,990,467,6,3,7,5,3,6,3,6,6,3,3,2,Completed,1.25,3.75,1.27,3.81,1.222,4,1.319,3.83,1.27,3.6
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Spadea V.,44,110,865,447,3,6,6,2,6,3,4,6,6,4,3,2,Completed,1.25,3.75,1.3,3.55,1.25,3.75,1.316,3.86,1.28,3.55
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Recouderc L.,130,195,371,205,6,4,6,0,4,6,6,4,,,3,1,Completed,1.25,3.75,1.3,3.55,1.333,3.25,1.319,3.83,1.25,3.8
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Navarro-Pastor I.,11,75,1615,560,7,6,6,3,4,6,7,6,,,3,1,Completed,1.1,6.5,1.1,6.75,1.1,6.5,1.148,7.15,1.1,6.5
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Kunitsyn I.,13,72,1440,581,6,3,6,4,6,1,,,,,3,0,Completed,1.12,5.5,1.15,5.6,1.143,5,1.167,6.4,1.13,5.75
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Zverev M.,15,94,1360,485,7,6,6,2,6,1,,,,,3,0,Completed,1.38,2.87,1.44,2.8,1.4,2.75,1.488,2.85,1.42,2.78
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Andreev I.,Gicquel M.,23,41,1145,884,7,6,6,4,6,4,,,,,3,0,Completed,1.36,3,1.4,3,1.364,3,1.4,3.3,1.35,3.1
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Machado R.,De Voest R.,200,148,199,300,6,4,7,6,6,1,,,,,3,0,Completed,2.75,1.4,2.8,1.44,2.5,1.5,2.72,1.549,2.7,1.44
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Smeets R.,35,154,955,290,7,6,6,7,6,3,6,4,,,3,1,Completed,1.08,7,1.12,6.35,1.125,5.5,1.132,7.9,1.1,6.75
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Minar I.,Kiefer N.,81,20,540,1225,4,6,6,1,6,4,4,1,,,2,1,Retired,5,1.14,4.55,1.2,4.5,1.167,5.45,1.206,4.8,1.17
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Reynolds B.,Zib T.,89,292,497,124,6,4,6,7,2,6,6,4,7,6,3,2,Completed,1.28,3.5,1.3,3.55,1.333,3.25,1.392,3.35,1.33,3.2
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Alves T.,Capdeville P.,137,127,343,383,4,6,1,6,6,1,7,6,6,4,3,2,Completed,2.25,1.57,2.4,1.6,2.1,1.667,2.35,1.69,2.18,1.65
51,New York,US Open,08/26/2008,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Grosjean S.,25,70,1095,586,6,7,7,6,6,3,6,2,,,3,1,Completed,1.22,4,1.27,3.81,1.25,3.75,1.27,4.4,1.23,4
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Gonzalez M.,2,118,5930,416,6,3,6,0,6,3,,,,,3,0,Completed,1,21,1.01,16,1.007,17,1.021,33.5,1.01,25
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Calleri A.,Krajicek A.,49,892,785,13,6,2,6,2,6,1,,,,,3,0,Completed,1.07,7.5,1.1,6.75,1.1,6.5,1.111,8.75,1.07,8
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Sela D.,5,76,2700,559,6,3,6,3,6,3,,,,,3,0,Completed,1.1,6.5,1.15,5.6,1.125,5.5,1.159,6.7,1.12,6
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Warburg S.,Tipsarevic J.,169,45,255,855,6,2,1,0,,,,,,,1,0,Retired,4.5,1.16,4.14,1.24,4,1.222,4.65,1.247,3.8,1.25
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Dancevic F.,18,146,1305,314,6,3,6,4,7,5,,,,,3,0,Completed,1.7,2.05,1.75,2.05,1.727,2,1.901,2.01,1.82,1.94
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Ventura S.,19,108,1265,452,6,7,6,4,6,2,6,3,,,3,1,Completed,1.16,4.5,1.25,3.95,1.222,4,1.26,4.55,1.19,4.5
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Schwank E.,27,58,1053,709,7,5,4,6,7,5,7,6,,,3,1,Completed,1.28,3.5,1.35,3.3,1.286,3.5,1.365,3.54,1.3,3.4
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Qureshi A.U.H.,42,210,880,188,6,4,6,7,7,6,6,2,,,3,1,Completed,1.14,5,1.2,4.55,1.2,4.333,1.225,5.05,1.18,4.6
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Benneteau J.,24,57,1145,710,4,6,7,5,6,3,6,7,6,2,3,2,Completed,1.16,4.5,1.2,4.55,1.222,4,1.26,4.55,1.22,4.1
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Hanescu V.,Montanes A.,54,59,723,694,7,6,6,3,2,6,6,3,,,3,1,Completed,1.36,3,1.44,2.8,1.4,2.75,1.418,3.19,1.37,3
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Delic A.,61,131,675,358,6,1,6,2,7,6,,,,,3,0,Completed,1.28,3.5,1.32,3.4,1.364,3,1.392,3.35,1.35,3.1
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Starace P.,30,77,1006,556,7,5,6,3,6,1,,,,,3,0,Completed,1.22,4,1.25,3.97,1.222,4,1.301,4.02,1.22,4.1
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Kendrick R.,Mahut N.,113,84,433,526,7,6,6,4,5,7,7,5,,,3,1,Completed,2.1,1.66,2.05,1.8,2,1.727,2.13,1.813,2.03,1.75
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Clement A.,3,78,5105,555,6,3,6,3,6,4,,,,,3,0,Completed,1.01,13,1.04,12,1.03,10,1.045,18,1.03,12
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Guccione C.,Levine J.,87,96,505,484,6,3,3,6,7,6,7,6,,,3,1,Completed,1.9,1.8,1.95,1.85,1.833,1.833,1.917,1.99,1.94,1.82
51,New York,US Open,08/27/2008,Grand Slam,Outdoor,Hard,1st Round,5,Gulbis E.,Johansson T.,40,66,884,616,7,5,6,1,7,6,,,,,3,0,Completed,1.2,4.33,1.25,3.95,1.25,3.75,1.282,4.25,1.23,4
51,New York,US Open,08/28/2008,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Santoro F.,8,60,1845,691,6,2,6,2,6,2,,,,,3,0,Completed,1.08,7,1.12,6.35,1.083,7,1.13,8.02,1.14,5.4
